STITCH,Gene
CID100004253,4923
CID100004253,1816
CID100004253,5729
CID100004253,4161
CID100004253,4160
CID100004253,11245
CID100004253,7201
CID100004253,139760
CID100004253,146
CID100004253,147
CID100004253,134391
CID100004253,140
CID100004253,51289
CID100004253,611
CID100004253,148
CID100004253,3355
CID100004253,5734
CID100004253,3357
CID100004253,3356
CID100004253,5731
CID100004253,10316
CID100004253,5733
CID100004253,5732
CID100004253,5739
CID100004253,3358
CID100004253,23620
CID100004253,5995
CID100004253,56413
CID100004253,1812
CID100004253,6915
CID100004253,4158
CID100004253,4159
CID100004253,11250
CID100004253,1814
CID100004253,8484
CID100004253,81491
CID100004253,83551
CID100004253,680
CID100004253,11255
CID100004259,7155
CID005280793,120227
CID100003066,1269
CID100003066,124274
CID100003066,2849
CID100003066,2847
CID100003066,2844
CID100003066,2845
CID100003066,2842
CID100003066,54112
CID100003066,136
CID100003066,135
CID100003066,134
CID100003066,10692
CID100003066,9287
CID100003066,9283
CID100003066,4985
CID100003066,4987
CID100003066,10663
CID100003066,4988
CID100003066,27201
CID100003066,4889
CID100003066,221391
CID100003066,2850
CID100003066,84539
CID100003066,84634
CID100003066,4887
CID100003066,54329
CID100003066,54328
CID100003066,10886
CID100003066,10887
CID100003066,729230
CID100003066,23566
CID100003066,10888
CID100003066,9170
CID100003066,6010
CID100003066,56923
CID100003066,2798
CID100003066,128674
CID100003066,10803
CID100003066,319100
CID100003066,23596
CID100003066,94233
CID100003066,3274
CID100003066,285601
CID100003066,2827
CID100003066,53831
CID100003066,1902
CID100003066,338557
CID100003066,1234
CID100003066,1230
CID100003066,1813
CID100003066,1232
CID100003066,1233
CID100003066,1238
CID100003066,2837
CID100003066,2835
CID100003066,2834
CID100003066,2832
CID100003066,2831
CID100003066,2830
CID100003066,344561
CID100003066,2652
CID100003066,3354
CID100003066,5737
CID100003066,1241
CID100003066,8811
CID100003066,3351
CID100003066,83550
CID100003066,3350
CID100003066,623
CID100003066,2861
CID100003066,64106
CID100003066,3352
CID100003066,339403
CID100003066,153
CID100003066,7852
CID100003066,83873
CID100003066,152
CID100003066,155
CID100003066,9038
CID100003066,134864
CID100003066,64582
CID100003066,4829
CID100003066,5540
CID100003066,3361
CID100003066,3362
CID100003066,3363
CID100003066,186
CID100003066,187
CID100003066,185
CID100003066,2587
CID100003066,9293
CID100003066,5021
CID100003066,57007
CID100003066,4986
CID100003066,118442
CID100003066,8477
CID100003066,4157
CID100003066,84109
CID100003066,2925
CID100003066,5956
CID100003066,6752
CID100003066,6753
CID100003066,350383
CID100003066,6751
CID100003066,6754
CID100003066,6755
CID100003066,2693
CID100003066,151
CID100003066,150
CID100003066,2862
CID100003066,2863
CID100003066,887
CID100003066,886
CID100003066,554
CID100003066,4886
CID100003066,552
CID100003066,59340
CID100003066,3062
CID100003066,3061
CID100003066,4923
CID100003066,1816
CID100003066,5729
CID100003066,4161
CID100003066,4160
CID100003066,11245
CID100003066,7201
CID100003066,139760
CID100003066,146
CID100003066,147
CID100003066,134391
CID100003066,140
CID100003066,51289
CID100003066,611
CID100003066,148
CID100003066,3355
CID100003066,5734
CID100003066,3357
CID100003066,3356
CID100003066,5731
CID100003066,10316
CID100003066,5733
CID100003066,5732
CID100003066,5739
CID100003066,3358
CID100003066,23620
CID100003066,5995
CID100003066,56413
CID100003066,1812
CID100003066,6915
CID100003066,4158
CID100003066,4159
CID100003066,11250
CID100003066,680
CID100003066,1814
CID100003066,8484
CID100003066,81491
CID100003066,83551
CID100003066,1576
CID100003066,11255
CID000060490,4048
CID000060490,1241
CID000060490,247
CID000060490,246
CID000060490,59344
CID000060490,239
CID000060490,242
CID000060490,241
CID000060490,240
CID000023926,84812
CID000023926,113026
CID000023926,5331
CID000023926,5330
CID000023926,23228
CID000023926,5332
CID000023926,23007
CID000023926,89869
CID000023926,5333
CID000023926,5334
CID000004735,100287362
CID000004735,10699
CID000004735,64063
CID000004735,132724
CID000004735,26
CID000004735,3250
CID000004735,80975
CID000004735,5624
CID000004735,2155
CID000004735,25823
CID000004735,1675
CID000004735,2158
CID000004735,2159
CID000004735,1991
CID000004735,51279
CID000004735,377047
CID000004735,28983
CID000004735,2999
CID000004735,3249
CID000004735,341350
CID000004735,29122
CID000004735,339967
CID000004735,26085
CID000004735,25891
CID000004735,3240
CID000004735,2147
CID000004735,4485
CID000004735,25818
CID000004735,55244
CID000004735,7113
CID000004735,136242
CID000004735,136541
CID000004735,63036
CID000004735,56649
CID000004735,4128
CID000004735,3026
CID000004735,146547
CID000004735,389208
CID000004735,284366
CID000004735,6582
CID000004735,10136
CID000004735,3816
CID000004735,3817
CID000004735,1132
CID000004735,3818
CID000004735,55554
CID000004735,345062
CID000004735,64699
CID000004735,440387
CID000004735,5328
CID000004735,6768
CID000004735,339906
CID000004735,83886
CID000004735,2161
CID000004735,2160
CID000004735,1129
CID000004735,3757
CID000004735,3004
CID000004735,3001
CID000004735,3003
CID000004735,3002
CID000004735,11223
CID000004735,8492
CID000004735,6285
CID000004735,11012
CID000004735,9407
CID000004735,1506
CID000004735,3083
CID000004735,1215
CID000004735,360200
CID000004735,566
CID000004735,11330
CID000004735,23430
CID000004735,23436
CID000004735,221191
CID000004735,9622
CID000004735,5655
CID000004735,5652
CID000004735,5653
CID000004735,5650
CID000004735,5651
CID000004735,51032
CID000004735,1990
CID000004735,5340
CID000004735,43847
CID000004735,203074
CID000004735,1511
CID000004735,43849
CID000004735,150
CID000004735,339501
CID000004735,283471
CID000004735,344805
CID000004735,7177
CID000004735,5646
CID000004735,49
CID000004735,354
CID000004735,146
CID000004735,147
CID000004735,260429
CID000004735,148
CID000004735,3356
CID000004735,84000
CID000004735,400668
CID000004735,339105
CID000004735,3426
CID000004735,8858
CID000004735,10942
CID000941651,1813
CID100001046,5743
CID100001046,5742
CID100001046,4025
CID100001046,7173
CID100001046,137902
CID100001046,4353
CID100001046,8288
CID100001046,7837
CID000005736,1142
CID000005736,1143
CID000005736,1140
CID000005736,1141
CID000005736,1146
CID000005736,1144
CID000005736,1145
CID000005736,2847
CID000005736,2844
CID000005736,2845
CID000005736,2842
CID000005736,1269
CID000005736,54112
CID000005736,136
CID000005736,135
CID000005736,134
CID000005736,124274
CID000005736,10692
CID000005736,118442
CID000005736,9287
CID000005736,2849
CID000005736,9283
CID000005736,4985
CID000005736,4987
CID000005736,10663
CID000005736,4988
CID000005736,27201
CID000005736,285242
CID000005736,4889
CID000005736,221391
CID000005736,2850
CID000005736,84539
CID000005736,84634
CID000005736,4887
CID000005736,54329
CID000005736,54328
CID000005736,10886
CID000005736,10887
CID000005736,729230
CID000005736,9177
CID000005736,23566
CID000005736,10888
CID000005736,9170
CID000005736,6010
CID000005736,56923
CID000005736,6752
CID000005736,2798
CID000005736,128674
CID000005736,55584
CID000005736,8973
CID000005736,10803
CID000005736,1128
CID000005736,89832
CID000005736,319100
CID000005736,23596
CID000005736,94233
CID000005736,3274
CID000005736,285601
CID000005736,2827
CID000005736,53831
CID000005736,1902
CID000005736,338557
CID000005736,1132
CID000005736,1234
CID000005736,1139
CID000005736,1138
CID000005736,1230
CID000005736,1813
CID000005736,1232
CID000005736,1233
CID000005736,170572
CID000005736,1137
CID000005736,1131
CID000005736,1238
CID000005736,1136
CID000005736,1135
CID000005736,1134
CID000005736,2837
CID000005736,2835
CID000005736,2834
CID000005736,2832
CID000005736,2831
CID000005736,2830
CID000005736,344561
CID000005736,2652
CID000005736,3354
CID000005736,5737
CID000005736,1241
CID000005736,57053
CID000005736,8811
CID000005736,3351
CID000005736,83550
CID000005736,83551
CID000005736,623
CID000005736,2861
CID000005736,64106
CID000005736,3352
CID000005736,339403
CID000005736,153
CID000005736,7852
CID000005736,3269
CID000005736,83873
CID000005736,152
CID000005736,6532
CID000005736,6531
CID000005736,155
CID000005736,9038
CID000005736,134864
CID000005736,64582
CID000005736,4829
CID000005736,3359
CID000005736,5540
CID000005736,3361
CID000005736,3362
CID000005736,3363
CID000005736,186
CID000005736,187
CID000005736,185
CID000005736,2587
CID000005736,9293
CID000005736,5021
CID000005736,57007
CID000005736,4986
CID000005736,10316
CID000005736,8477
CID000005736,4157
CID000005736,84109
CID000005736,2925
CID000005736,5956
CID000005736,1129
CID000005736,6753
CID000005736,350383
CID000005736,6751
CID000005736,6754
CID000005736,6755
CID000005736,2693
CID000005736,151
CID000005736,150
CID000005736,2862
CID000005736,2863
CID000005736,887
CID000005736,886
CID000005736,554
CID000005736,4886
CID000005736,552
CID000005736,59340
CID000005736,3062
CID000005736,3061
CID000005736,4923
CID000005736,1816
CID000005736,5729
CID000005736,4161
CID000005736,4160
CID000005736,11245
CID000005736,7201
CID000005736,139760
CID000005736,146
CID000005736,147
CID000005736,134391
CID000005736,140
CID000005736,51289
CID000005736,611
CID000005736,1133
CID000005736,148
CID000005736,3355
CID000005736,5734
CID000005736,3357
CID000005736,3356
CID000005736,5731
CID000005736,3350
CID000005736,5733
CID000005736,5732
CID000005736,200909
CID000005736,5739
CID000005736,3358
CID000005736,23620
CID000005736,5995
CID000005736,56413
CID000005736,1812
CID000005736,6915
CID000005736,4158
CID000005736,4159
CID000005736,11250
CID000005736,1814
CID000005736,8484
CID000005736,81491
CID000005736,680
CID000005736,11255
CID100000698,5241
CID100000698,2100
CID100000698,2099
CID100000698,3292
CID100000699,28234
CID100000699,6579
CID100000699,10599
CID100000699,53919
CID100000699,412
CID000068712,151
CID000068712,150
CID000068712,152
CID000005757,10062
CID000005757,8431
CID000005757,7025
CID000005757,2649
CID000005757,2908
CID000005757,5916
CID000005757,316
CID000005757,6817
CID000005757,6532
CID000005757,6531
CID000005757,2099
CID000005757,3292
CID000005757,4306
CID000005757,6783
CID000005757,9971
CID000005757,9970
CID000005757,367
CID000005757,6583
CID000005757,2103
CID000005757,6581
CID000005757,6580
CID000005757,6584
CID000005757,2852
CID000005757,190
CID000005757,7101
CID000005757,5465
CID000005757,7026
CID000005757,5467
CID000005757,7181
CID000005757,5468
CID000005757,7182
CID000005757,2100
CID000005757,7068
CID000005757,7067
CID000005757,6462
CID000005757,5241
CID000005757,7376
CID000005757,6256
CID000005757,6258
CID000005757,7421
CID000005757,5915
CID000005757,5914
CID000005757,2101
CID000005757,2063
CID000005757,6257
CID000005757,8856
CID000005757,2104
CID000005755,10062
CID000005755,5467
CID000005755,2649
CID000005755,2908
CID000005755,5916
CID000005755,190
CID000005755,2099
CID000005755,4306
CID000005755,9971
CID000005755,9970
CID000005755,367
CID000005755,8431
CID000005755,2103
CID000005755,7101
CID000005755,5465
CID000005755,7026
CID000005755,7025
CID000005755,5914
CID000005755,5468
CID000005755,7182
CID000005755,2063
CID000005755,7068
CID000005755,7067
CID000005755,5241
CID000005755,7376
CID000005755,6256
CID000005755,6258
CID000005755,2752
CID000005755,7421
CID000005755,5915
CID000005755,7181
CID000005755,2101
CID000005755,2100
CID000005755,6257
CID000005755,8856
CID000005755,2104
CID000004436,1269
CID000004436,124274
CID000004436,2849
CID000004436,2847
CID000004436,2844
CID000004436,2845
CID000004436,2842
CID000004436,54112
CID000004436,136
CID000004436,135
CID000004436,134
CID000004436,10692
CID000004436,9287
CID000004436,9283
CID000004436,4985
CID000004436,4987
CID000004436,10663
CID000004436,4988
CID000004436,27201
CID000004436,4889
CID000004436,221391
CID000004436,2850
CID000004436,84539
CID000004436,84634
CID000004436,4887
CID000004436,54329
CID000004436,54328
CID000004436,10886
CID000004436,10887
CID000004436,729230
CID000004436,23566
CID000004436,10888
CID000004436,9170
CID000004436,6010
CID000004436,56923
CID000004436,2798
CID000004436,128674
CID000004436,10803
CID000004436,319100
CID000004436,23596
CID000004436,94233
CID000004436,3274
CID000004436,285601
CID000004436,2827
CID000004436,53831
CID000004436,1902
CID000004436,338557
CID000004436,1234
CID000004436,1230
CID000004436,1813
CID000004436,1232
CID000004436,1233
CID000004436,1238
CID000004436,2837
CID000004436,2835
CID000004436,2834
CID000004436,2832
CID000004436,2831
CID000004436,2830
CID000004436,344561
CID000004436,2652
CID000004436,3354
CID000004436,5737
CID000004436,1241
CID000004436,8811
CID000004436,3351
CID000004436,83550
CID000004436,3350
CID000004436,623
CID000004436,2861
CID000004436,64106
CID000004436,3352
CID000004436,339403
CID000004436,153
CID000004436,7852
CID000004436,83873
CID000004436,152
CID000004436,155
CID000004436,9038
CID000004436,134864
CID000004436,64582
CID000004436,4829
CID000004436,5540
CID000004436,3361
CID000004436,3362
CID000004436,3363
CID000004436,186
CID000004436,187
CID000004436,185
CID000004436,2587
CID000004436,9293
CID000004436,5021
CID000004436,57007
CID000004436,4986
CID000004436,118442
CID000004436,8477
CID000004436,4157
CID000004436,84109
CID000004436,2925
CID000004436,5956
CID000004436,6752
CID000004436,6753
CID000004436,350383
CID000004436,6751
CID000004436,6754
CID000004436,6755
CID000004436,2693
CID000004436,151
CID000004436,150
CID000004436,2862
CID000004436,2863
CID000004436,887
CID000004436,886
CID000004436,554
CID000004436,4886
CID000004436,552
CID000004436,59340
CID000004436,3062
CID000004436,3061
CID000004436,4923
CID000004436,1816
CID000004436,5729
CID000004436,4161
CID000004436,4160
CID000004436,11245
CID000004436,7201
CID000004436,139760
CID000004436,146
CID000004436,147
CID000004436,134391
CID000004436,140
CID000004436,51289
CID000004436,611
CID000004436,148
CID000004436,3355
CID000004436,5734
CID000004436,3357
CID000004436,3356
CID000004436,5731
CID000004436,10316
CID000004436,5733
CID000004436,5732
CID000004436,5739
CID000004436,3358
CID000004436,23620
CID000004436,5995
CID000004436,56413
CID000004436,1812
CID000004436,6915
CID000004436,4158
CID000004436,4159
CID000004436,11250
CID000004436,1814
CID000004436,8484
CID000004436,81491
CID000004436,83551
CID000004436,680
CID000004436,11255
CID000002405,153
CID000002405,155
CID000154058,1128
CID000154058,1129
CID000154058,1133
CID000154058,1132
CID000154058,1131
CID000154058,3269
CID000004828,1269
CID000004828,124274
CID000004828,2849
CID000004828,2847
CID000004828,2844
CID000004828,2845
CID000004828,2842
CID000004828,54112
CID000004828,136
CID000004828,135
CID000004828,134
CID000004828,10692
CID000004828,9287
CID000004828,9283
CID000004828,4985
CID000004828,4987
CID000004828,10663
CID000004828,4988
CID000004828,27201
CID000004828,4889
CID000004828,221391
CID000004828,2850
CID000004828,84539
CID000004828,84634
CID000004828,4887
CID000004828,54329
CID000004828,54328
CID000004828,10886
CID000004828,10887
CID000004828,729230
CID000004828,23566
CID000004828,10888
CID000004828,9170
CID000004828,6010
CID000004828,56923
CID000004828,2798
CID000004828,128674
CID000004828,10803
CID000004828,319100
CID000004828,23596
CID000004828,94233
CID000004828,3274
CID000004828,285601
CID000004828,2827
CID000004828,53831
CID000004828,1902
CID000004828,338557
CID000004828,1234
CID000004828,1230
CID000004828,1813
CID000004828,1232
CID000004828,1233
CID000004828,1238
CID000004828,2837
CID000004828,2835
CID000004828,2834
CID000004828,2832
CID000004828,2831
CID000004828,2830
CID000004828,344561
CID000004828,2652
CID000004828,3354
CID000004828,5737
CID000004828,1241
CID000004828,8811
CID000004828,3351
CID000004828,83550
CID000004828,3350
CID000004828,623
CID000004828,2861
CID000004828,64106
CID000004828,3352
CID000004828,339403
CID000004828,153
CID000004828,7852
CID000004828,83873
CID000004828,152
CID000004828,155
CID000004828,9038
CID000004828,134864
CID000004828,64582
CID000004828,4829
CID000004828,3359
CID000004828,5540
CID000004828,3361
CID000004828,3362
CID000004828,3363
CID000004828,186
CID000004828,187
CID000004828,185
CID000004828,2587
CID000004828,9293
CID000004828,5021
CID000004828,57007
CID000004828,4986
CID000004828,118442
CID000004828,8477
CID000004828,4157
CID000004828,84109
CID000004828,2925
CID000004828,5956
CID000004828,6752
CID000004828,6753
CID000004828,350383
CID000004828,6751
CID000004828,6754
CID000004828,6755
CID000004828,2693
CID000004828,151
CID000004828,150
CID000004828,2862
CID000004828,2863
CID000004828,887
CID000004828,886
CID000004828,554
CID000004828,4886
CID000004828,552
CID000004828,59340
CID000004828,3062
CID000004828,3061
CID000004828,4923
CID000004828,1816
CID000004828,5729
CID000004828,4161
CID000004828,4160
CID000004828,11245
CID000004828,7201
CID000004828,139760
CID000004828,146
CID000004828,147
CID000004828,134391
CID000004828,140
CID000004828,51289
CID000004828,611
CID000004828,148
CID000004828,3355
CID000004828,5734
CID000004828,3357
CID000004828,3356
CID000004828,5731
CID000004828,10316
CID000004828,5733
CID000004828,5732
CID000004828,5739
CID000004828,3358
CID000004828,23620
CID000004828,5995
CID000004828,56413
CID000004828,1812
CID000004828,6915
CID000004828,4158
CID000004828,4159
CID000004828,11250
CID000004828,1814
CID000004828,8484
CID000004828,81491
CID000004828,83551
CID000004828,680
CID000004828,11255
CID000004601,1128
CID000004601,150
CID000004601,151
CID000004601,1129
CID000004601,1133
CID000004601,1132
CID000004601,1131
CID000004601,3757
CID000004601,1565
CID000004601,3356
CID000004601,6532
CID000004601,3362
CID000004601,6530
CID000004601,3269
CID000004601,3358
CID009825285,1269
CID009825285,124274
CID009825285,2849
CID009825285,2847
CID009825285,2844
CID009825285,2845
CID009825285,2842
CID009825285,54112
CID009825285,136
CID009825285,135
CID009825285,134
CID009825285,10692
CID009825285,9287
CID009825285,9283
CID009825285,4985
CID009825285,4987
CID009825285,10663
CID009825285,4988
CID009825285,27201
CID009825285,4889
CID009825285,221391
CID009825285,2850
CID009825285,84539
CID009825285,84634
CID009825285,4887
CID009825285,54329
CID009825285,54328
CID009825285,10886
CID009825285,10887
CID009825285,729230
CID009825285,23566
CID009825285,10888
CID009825285,9170
CID009825285,6010
CID009825285,56923
CID009825285,2798
CID009825285,128674
CID009825285,10803
CID009825285,319100
CID009825285,23596
CID009825285,94233
CID009825285,3274
CID009825285,285601
CID009825285,2827
CID009825285,53831
CID009825285,1902
CID009825285,338557
CID009825285,1234
CID009825285,1230
CID009825285,1813
CID009825285,1232
CID009825285,1233
CID009825285,1238
CID009825285,2837
CID009825285,2835
CID009825285,2834
CID009825285,2832
CID009825285,2831
CID009825285,2830
CID009825285,344561
CID009825285,2652
CID009825285,3354
CID009825285,5737
CID009825285,1241
CID009825285,8811
CID009825285,3351
CID009825285,83550
CID009825285,3350
CID009825285,623
CID009825285,2861
CID009825285,64106
CID009825285,3352
CID009825285,339403
CID009825285,153
CID009825285,7852
CID009825285,83873
CID009825285,152
CID009825285,155
CID009825285,9038
CID009825285,134864
CID009825285,64582
CID009825285,4829
CID009825285,5540
CID009825285,3361
CID009825285,3362
CID009825285,3363
CID009825285,186
CID009825285,187
CID009825285,185
CID009825285,2587
CID009825285,9293
CID009825285,5021
CID009825285,57007
CID009825285,4986
CID009825285,118442
CID009825285,8477
CID009825285,4157
CID009825285,84109
CID009825285,2925
CID009825285,5956
CID009825285,6752
CID009825285,6753
CID009825285,350383
CID009825285,6751
CID009825285,6754
CID009825285,6755
CID009825285,2693
CID009825285,151
CID009825285,150
CID009825285,2862
CID009825285,2863
CID009825285,887
CID009825285,886
CID009825285,554
CID009825285,4886
CID009825285,552
CID009825285,59340
CID009825285,3062
CID009825285,3061
CID009825285,4923
CID009825285,1816
CID009825285,5729
CID009825285,4161
CID009825285,4160
CID009825285,11245
CID009825285,7201
CID009825285,139760
CID009825285,146
CID009825285,147
CID009825285,134391
CID009825285,140
CID009825285,51289
CID009825285,611
CID009825285,148
CID009825285,3355
CID009825285,5734
CID009825285,3357
CID009825285,3356
CID009825285,5731
CID009825285,10316
CID009825285,5733
CID009825285,5732
CID009825285,5739
CID009825285,3358
CID009825285,23620
CID009825285,5995
CID009825285,56413
CID009825285,1812
CID009825285,6915
CID009825285,4158
CID009825285,4159
CID009825285,11250
CID009825285,1814
CID009825285,8484
CID009825285,81491
CID009825285,83551
CID009825285,680
CID009825285,11255
CID100123597,1269
CID100123597,124274
CID100123597,2849
CID100123597,2847
CID100123597,2844
CID100123597,2845
CID100123597,2842
CID100123597,54112
CID100123597,136
CID100123597,135
CID100123597,134
CID100123597,10692
CID100123597,9287
CID100123597,9283
CID100123597,4985
CID100123597,4987
CID100123597,10663
CID100123597,4988
CID100123597,27201
CID100123597,4889
CID100123597,221391
CID100123597,2850
CID100123597,84539
CID100123597,84634
CID100123597,4887
CID100123597,54329
CID100123597,54328
CID100123597,10886
CID100123597,10887
CID100123597,729230
CID100123597,23566
CID100123597,10888
CID100123597,9170
CID100123597,6010
CID100123597,56923
CID100123597,2798
CID100123597,128674
CID100123597,10803
CID100123597,319100
CID100123597,23596
CID100123597,94233
CID100123597,3274
CID100123597,285601
CID100123597,2827
CID100123597,53831
CID100123597,1902
CID100123597,338557
CID100123597,1234
CID100123597,1230
CID100123597,1813
CID100123597,1232
CID100123597,1233
CID100123597,1238
CID100123597,2837
CID100123597,2835
CID100123597,2834
CID100123597,2832
CID100123597,2831
CID100123597,2830
CID100123597,344561
CID100123597,2652
CID100123597,3354
CID100123597,5737
CID100123597,1241
CID100123597,8811
CID100123597,3351
CID100123597,83550
CID100123597,3350
CID100123597,623
CID100123597,2861
CID100123597,64106
CID100123597,3352
CID100123597,339403
CID100123597,153
CID100123597,7852
CID100123597,83873
CID100123597,152
CID100123597,155
CID100123597,9038
CID100123597,134864
CID100123597,64582
CID100123597,4829
CID100123597,5540
CID100123597,3361
CID100123597,3362
CID100123597,3363
CID100123597,186
CID100123597,187
CID100123597,185
CID100123597,2587
CID100123597,9293
CID100123597,5021
CID100123597,57007
CID100123597,4986
CID100123597,118442
CID100123597,8477
CID100123597,4157
CID100123597,84109
CID100123597,2925
CID100123597,5956
CID100123597,6752
CID100123597,6753
CID100123597,350383
CID100123597,6751
CID100123597,6754
CID100123597,6755
CID100123597,2693
CID100123597,151
CID100123597,150
CID100123597,2862
CID100123597,2863
CID100123597,887
CID100123597,886
CID100123597,554
CID100123597,4886
CID100123597,552
CID100123597,59340
CID100123597,3062
CID100123597,3061
CID100123597,4923
CID100123597,1816
CID100123597,5729
CID100123597,4161
CID100123597,4160
CID100123597,11245
CID100123597,7201
CID100123597,139760
CID100123597,146
CID100123597,147
CID100123597,134391
CID100123597,140
CID100123597,51289
CID100123597,611
CID100123597,148
CID100123597,3355
CID100123597,5734
CID100123597,3357
CID100123597,3356
CID100123597,5731
CID100123597,10316
CID100123597,5733
CID100123597,5732
CID100123597,5739
CID100123597,3358
CID100123597,23620
CID100123597,5995
CID100123597,56413
CID100123597,1812
CID100123597,6915
CID100123597,4158
CID100123597,4159
CID100123597,11250
CID100123597,1814
CID100123597,8484
CID100123597,81491
CID100123597,83551
CID100123597,680
CID100123597,11255
CID000028417,10062
CID000028417,5467
CID000028417,2649
CID000028417,2908
CID000028417,5916
CID000028417,190
CID000028417,2099
CID000028417,4306
CID000028417,9971
CID000028417,9970
CID000028417,367
CID000028417,8431
CID000028417,2103
CID000028417,7101
CID000028417,5465
CID000028417,7026
CID000028417,7025
CID000028417,5914
CID000028417,5468
CID000028417,7182
CID000028417,2063
CID000028417,7068
CID000028417,1559
CID000028417,5241
CID000028417,7376
CID000028417,6256
CID000028417,7067
CID000028417,6258
CID000028417,7421
CID000028417,5915
CID000028417,7181
CID000028417,2101
CID000028417,2100
CID000028417,6257
CID000028417,8856
CID000028417,2104
CID000073491,84693
CID000002905,1128
CID000002905,1129
CID000002905,1133
CID000002905,1132
CID000002905,1131
CID000002905,3269
CID100005544,2908
CID100010660,1128
CID100010660,1129
CID100010660,1133
CID100010660,1132
CID100010660,1131
CID100010660,1565
CID100010660,3357
CID100010660,3356
CID100010660,6530
CID100010660,3269
CID100010660,3358
CID000002520,1269
CID000002520,124274
CID000002520,2849
CID000002520,2847
CID000002520,2844
CID000002520,2845
CID000002520,2842
CID000002520,54112
CID000002520,136
CID000002520,135
CID000002520,134
CID000002520,10692
CID000002520,118442
CID000002520,9287
CID000002520,9283
CID000002520,4985
CID000002520,4987
CID000002520,10663
CID000002520,4988
CID000002520,27201
CID000002520,6328
CID000002520,4889
CID000002520,221391
CID000002520,2850
CID000002520,84539
CID000002520,84634
CID000002520,4887
CID000002520,54329
CID000002520,54328
CID000002520,10886
CID000002520,10887
CID000002520,729230
CID000002520,23566
CID000002520,10888
CID000002520,9170
CID000002520,6010
CID000002520,117144
CID000002520,1558
CID000002520,56923
CID000002520,259232
CID000002520,2798
CID000002520,128674
CID000002520,134391
CID000002520,10803
CID000002520,146
CID000002520,319100
CID000002520,23596
CID000002520,774
CID000002520,706
CID000002520,94233
CID000002520,3274
CID000002520,285601
CID000002520,2827
CID000002520,53831
CID000002520,222642
CID000002520,1902
CID000002520,338557
CID000002520,11280
CID000002520,1234
CID000002520,6580
CID000002520,1230
CID000002520,1813
CID000002520,1232
CID000002520,1233
CID000002520,1238
CID000002520,2837
CID000002520,2835
CID000002520,2834
CID000002520,2832
CID000002520,2831
CID000002520,2830
CID000002520,344561
CID000002520,2652
CID000002520,5734
CID000002520,5244
CID000002520,5737
CID000002520,5243
CID000002520,1241
CID000002520,8811
CID000002520,3351
CID000002520,83550
CID000002520,83551
CID000002520,623
CID000002520,2861
CID000002520,64106
CID000002520,3352
CID000002520,339403
CID000002520,153
CID000002520,3757
CID000002520,7852
CID000002520,83873
CID000002520,152
CID000002520,6532
CID000002520,155
CID000002520,9038
CID000002520,134864
CID000002520,64582
CID000002520,4829
CID000002520,5540
CID000002520,3361
CID000002520,3362
CID000002520,3363
CID000002520,186
CID000002520,187
CID000002520,185
CID000002520,2587
CID000002520,9293
CID000002520,5021
CID000002520,57007
CID000002520,4986
CID000002520,10316
CID000002520,8477
CID000002520,4157
CID000002520,84109
CID000002520,340273
CID000002520,2925
CID000002520,5956
CID000002520,6752
CID000002520,6753
CID000002520,350383
CID000002520,6751
CID000002520,6754
CID000002520,6755
CID000002520,2693
CID000002520,151
CID000002520,150
CID000002520,2862
CID000002520,2863
CID000002520,887
CID000002520,886
CID000002520,554
CID000002520,4886
CID000002520,552
CID000002520,59340
CID000002520,3062
CID000002520,3061
CID000002520,3738
CID000002520,4923
CID000002520,1816
CID000002520,5729
CID000002520,4161
CID000002520,4160
CID000002520,11245
CID000002520,7201
CID000002520,139760
CID000002520,775
CID000002520,147
CID000002520,776
CID000002520,773
CID000002520,51289
CID000002520,611
CID000002520,779
CID000002520,778
CID000002520,148
CID000002520,3355
CID000002520,3354
CID000002520,3357
CID000002520,3356
CID000002520,5731
CID000002520,3350
CID000002520,5733
CID000002520,5732
CID000002520,5739
CID000002520,3358
CID000002520,23620
CID000002520,5995
CID000002520,56413
CID000002520,1812
CID000002520,6915
CID000002520,4158
CID000002520,4159
CID000002520,11250
CID000002520,680
CID000002520,6334
CID000002520,8913
CID000002520,6336
CID000002520,1814
CID000002520,8484
CID000002520,6331
CID000002520,81491
CID000002520,8647
CID000002520,1576
CID000002520,11255
CID009552079,55244
CID009552079,6581
CID009552079,4313
CID009552079,4160
CID009552079,7334
CID009552079,6580
CID009552079,6582
CID009552079,146802
CID000060795,1140
CID000060795,1141
CID000060795,124274
CID000060795,2849
CID000060795,2847
CID000060795,2844
CID000060795,2845
CID000060795,2842
CID000060795,1269
CID000060795,54112
CID000060795,136
CID000060795,135
CID000060795,134
CID000060795,10692
CID000060795,118442
CID000060795,9287
CID000060795,9283
CID000060795,4985
CID000060795,4987
CID000060795,10663
CID000060795,4988
CID000060795,27201
CID000060795,285242
CID000060795,4889
CID000060795,221391
CID000060795,2850
CID000060795,84539
CID000060795,84634
CID000060795,4887
CID000060795,54329
CID000060795,54328
CID000060795,10886
CID000060795,10887
CID000060795,729230
CID000060795,9177
CID000060795,23566
CID000060795,10888
CID000060795,9170
CID000060795,6010
CID000060795,56923
CID000060795,2798
CID000060795,128674
CID000060795,10803
CID000060795,1128
CID000060795,1129
CID000060795,319100
CID000060795,23596
CID000060795,94233
CID000060795,3274
CID000060795,285601
CID000060795,2827
CID000060795,53831
CID000060795,1902
CID000060795,338557
CID000060795,1234
CID000060795,1230
